series,n_o,n_e,d_ETL_nm,n_eff,TM,TE
n_e=1.80,1.8000,1.8000,100,2.33400,4.418423e-03,9.091756e-05
n_e=1.80,1.8000,1.8000,100,2.33450,4.401673e-03,9.071607e-05
n_e=1.80,1.8000,1.8000,100,2.33500,4.385012e-03,9.051513e-05
n_e=1.80,1.8000,1.8000,100,2.33550,4.368441e-03,9.031473e-05
n_e=1.80,1.8000,1.8000,100,2.33600,4.351958e-03,9.011488e-05
n_e=1.80,1.8000,1.8000,100,2.33650,4.335563e-03,8.991556e-05
n_e=1.80,1.8000,1.8000,100,2.33700,4.319256e-03,8.971678e-05
n_e=1.80,1.8000,1.8000,100,2.33750,4.303036e-03,8.951853e-05
n_e=1.80,1.8000,1.8000,100,2.33800,4.286902e-03,8.932082e-05
n_e=1.80,1.8000,1.8000,100,2.33850,4.270853e-03,8.912364e-05
n_e=1.80,1.8000,1.8000,100,2.33900,4.254890e-03,8.892699e-05
n_e=1.80,1.8000,1.8000,100,2.33950,4.239011e-03,8.873087e-05
n_e=1.80,1.8000,1.8000,100,2.34000,4.223215e-03,8.853528e-05
n_e=1.80,1.8000,1.8000,100,2.34050,4.207504e-03,8.834021e-05
n_e=1.80,1.8000,1.8000,100,2.34100,4.191874e-03,8.814566e-05
n_e=1.80,1.8000,1.8000,100,2.34150,4.176327e-03,8.795164e-05
n_e=1.80,1.8000,1.8000,100,2.34200,4.160862e-03,8.775813e-05
n_e=1.80,1.8000,1.8000,100,2.34250,4.145478e-03,8.756515e-05
n_e=1.80,1.8000,1.8000,100,2.34300,4.130174e-03,8.737268e-05
n_e=1.80,1.8000,1.8000,100,2.34350,4.114950e-03,8.718073e-05
n_e=1.80,1.8000,1.8000,100,2.34400,4.099805e-03,8.698928e-05
n_e=1.80,1.8000,1.8000,100,2.34450,4.084739e-03,8.679835e-05
n_e=1.80,1.8000,1.8000,100,2.34500,4.069752e-03,8.660794e-05
n_e=1.80,1.8000,1.8000,100,2.34550,4.054842e-03,8.641802e-05
n_e=1.80,1.8000,1.8000,100,2.34600,4.040010e-03,8.622862e-05
n_e=1.80,1.8000,1.8000,100,2.34650,4.025254e-03,8.603972e-05
n_e=1.80,1.8000,1.8000,100,2.34700,4.010575e-03,8.585132e-05
n_e=1.80,1.8000,1.8000,100,2.34750,3.995971e-03,8.566343e-05
n_e=1.80,1.8000,1.8000,100,2.34800,3.981442e-03,8.547603e-05
n_e=1.80,1.8000,1.8000,100,2.34850,3.966988e-03,8.528913e-05
n_e=1.80,1.8000,1.8000,100,2.34900,3.952609e-03,8.510273e-05
n_e=1.80,1.8000,1.8000,100,2.34950,3.938303e-03,8.491683e-05
n_e=1.80,1.8000,1.8000,100,2.35000,3.924070e-03,8.473141e-05
n_e=1.80,1.8000,1.8000,100,2.35050,3.909910e-03,8.454649e-05
n_e=1.80,1.8000,1.8000,100,2.35100,3.895822e-03,8.436206e-05
n_e=1.80,1.8000,1.8000,100,2.35150,3.881806e-03,8.417812e-05
n_e=1.80,1.8000,1.8000,100,2.35200,3.867861e-03,8.399467e-05
n_e=1.80,1.8000,1.8000,100,2.35250,3.853987e-03,8.381170e-05
n_e=1.80,1.8000,1.8000,100,2.35300,3.840184e-03,8.362922e-05
n_e=1.80,1.8000,1.8000,100,2.35350,3.826450e-03,8.344721e-05
n_e=1.80,1.8000,1.8000,100,2.35400,3.812786e-03,8.326569e-05
n_e=1.80,1.8000,1.8000,100,2.35450,3.799190e-03,8.308465e-05
n_e=1.80,1.8000,1.8000,100,2.35500,3.785663e-03,8.290408e-05
n_e=1.80,1.8000,1.8000,100,2.35550,3.772205e-03,8.272400e-05
n_e=1.80,1.8000,1.8000,100,2.35600,3.758813e-03,8.254438e-05
n_e=1.80,1.8000,1.8000,100,2.35650,3.745489e-03,8.236524e-05
n_e=1.80,1.8000,1.8000,100,2.35700,3.732232e-03,8.218657e-05
n_e=1.80,1.8000,1.8000,100,2.35750,3.719041e-03,8.200837e-05
n_e=1.80,1.8000,1.8000,100,2.35800,3.705916e-03,8.183064e-05
n_e=1.80,1.8000,1.8000,100,2.35850,3.692856e-03,8.165338e-05
n_e=1.80,1.8000,1.8000,100,2.35900,3.679862e-03,8.147658e-05
n_e=1.80,1.8000,1.8000,100,2.35950,3.666932e-03,8.130025e-05
n_e=1.80,1.8000,1.8000,100,2.36000,3.654066e-03,8.112438e-05
n_e=1.80,1.8000,1.8000,100,2.36050,3.641264e-03,8.094897e-05
n_e=1.80,1.8000,1.8000,100,2.36100,3.628525e-03,8.077402e-05
n_e=1.80,1.8000,1.8000,100,2.36150,3.615849e-03,8.059953e-05
n_e=1.80,1.8000,1.8000,100,2.36200,3.603236e-03,8.042549e-05
n_e=1.80,1.8000,1.8000,100,2.36250,3.590685e-03,8.025191e-05
n_e=1.80,1.8000,1.8000,100,2.36300,3.578195e-03,8.007879e-05
n_e=1.80,1.8000,1.8000,100,2.36350,3.565767e-03,7.990611e-05
n_e=1.80,1.8000,1.8000,100,2.36400,3.553400e-03,7.973389e-05
n_e=1.80,1.8000,1.8000,100,2.36450,3.541093e-03,7.956212e-05
n_e=1.80,1.8000,1.8000,100,2.36500,3.528847e-03,7.939079e-05
n_e=1.80,1.8000,1.8000,100,2.36550,3.516660e-03,7.921991e-05
n_e=1.80,1.8000,1.8000,100,2.36600,3.504533e-03,7.904948e-05
n_e=1.80,1.8000,1.8000,100,2.36650,3.492465e-03,7.887949e-05
n_e=1.80,1.8000,1.8000,100,2.36700,3.480456e-03,7.870994e-05
n_e=1.80,1.8000,1.8000,100,2.36750,3.468504e-03,7.854084e-05
n_e=1.80,1.8000,1.8000,100,2.36800,3.456611e-03,7.837217e-05
n_e=1.80,1.8000,1.8000,100,2.36850,3.444775e-03,7.820394e-05
n_e=1.80,1.8000,1.8000,100,2.36900,3.432997e-03,7.803615e-05
n_e=1.80,1.8000,1.8000,100,2.36950,3.421275e-03,7.786879e-05
n_e=1.80,1.8000,1.8000,100,2.37000,3.409610e-03,7.770187e-05
n_e=1.80,1.8000,1.8000,100,2.37050,3.398001e-03,7.753538e-05
n_e=1.80,1.8000,1.8000,100,2.37100,3.386448e-03,7.736933e-05
n_e=1.80,1.8000,1.8000,100,2.37150,3.374950e-03,7.720370e-05
n_e=1.80,1.8000,1.8000,100,2.37200,3.363507e-03,7.703850e-05
n_e=1.80,1.8000,1.8000,100,2.37250,3.352119e-03,7.687373e-05
n_e=1.80,1.8000,1.8000,100,2.37300,3.340786e-03,7.670938e-05
n_e=1.80,1.8000,1.8000,100,2.37350,3.329506e-03,7.654546e-05
n_e=1.80,1.8000,1.8000,100,2.37400,3.318280e-03,7.638196e-05
n_e=1.80,1.8000,1.8000,100,2.37450,3.307108e-03,7.621888e-05
n_e=1.80,1.8000,1.8000,100,2.37500,3.295988e-03,7.605623e-05
n_e=1.80,1.8000,1.8000,100,2.37550,3.284922e-03,7.589399e-05
n_e=1.80,1.8000,1.8000,100,2.37600,3.273908e-03,7.573217e-05
n_e=1.80,1.8000,1.8000,100,2.37650,3.262945e-03,7.557077e-05
n_e=1.80,1.8000,1.8000,100,2.37700,3.252035e-03,7.540978e-05
n_e=1.80,1.8000,1.8000,100,2.37750,3.241176e-03,7.524921e-05
n_e=1.80,1.8000,1.8000,100,2.37800,3.230368e-03,7.508905e-05
n_e=1.80,1.8000,1.8000,100,2.37850,3.219611e-03,7.492930e-05
n_e=1.80,1.8000,1.8000,100,2.37900,3.208905e-03,7.476997e-05
n_e=1.80,1.8000,1.8000,100,2.37950,3.198249e-03,7.461104e-05
n_e=1.80,1.8000,1.8000,100,2.38000,3.187642e-03,7.445252e-05
n_e=1.80,1.8000,1.8000,100,2.38050,3.177086e-03,7.429440e-05
n_e=1.80,1.8000,1.8000,100,2.38100,3.166578e-03,7.413669e-05
n_e=1.80,1.8000,1.8000,100,2.38150,3.156120e-03,7.397938e-05
n_e=1.80,1.8000,1.8000,100,2.38200,3.145710e-03,7.382248e-05
n_e=1.80,1.8000,1.8000,100,2.38250,3.135349e-03,7.366598e-05
n_e=1.80,1.8000,1.8000,100,2.38300,3.125035e-03,7.350988e-05
n_e=1.80,1.8000,1.8000,100,2.38350,3.114770e-03,7.335417e-05
n_e=1.80,1.8000,1.8000,100,2.38400,3.104552e-03,7.319887e-05
n_e=1.80,1.8000,1.8000,100,2.38450,3.094381e-03,7.304396e-05
n_e=1.80,1.8000,1.8000,100,2.38500,3.084258e-03,7.288944e-05
n_e=1.80,1.8000,1.8000,100,2.38550,3.074181e-03,7.273532e-05
n_e=1.80,1.8000,1.8000,100,2.38600,3.064150e-03,7.258160e-05
n_e=1.80,1.8000,1.8000,100,2.38650,3.054165e-03,7.242826e-05
n_e=1.80,1.8000,1.8000,100,2.38700,3.044227e-03,7.227531e-05
n_e=1.80,1.8000,1.8000,100,2.38750,3.034334e-03,7.212276e-05
n_e=1.80,1.8000,1.8000,100,2.38800,3.024486e-03,7.197059e-05
n_e=1.80,1.8000,1.8000,100,2.38850,3.014683e-03,7.181881e-05
n_e=1.80,1.8000,1.8000,100,2.38900,3.004925e-03,7.166741e-05
n_e=1.80,1.8000,1.8000,100,2.38950,2.995212e-03,7.151640e-05
n_e=1.80,1.8000,1.8000,100,2.39000,2.985543e-03,7.136577e-05
n_e=1.80,1.8000,1.8000,100,2.39050,2.975917e-03,7.121552e-05
n_e=1.80,1.8000,1.8000,100,2.39100,2.966336e-03,7.106565e-05
n_e=1.80,1.8000,1.8000,100,2.39150,2.956798e-03,7.091617e-05
n_e=1.80,1.8000,1.8000,100,2.39200,2.947303e-03,7.076706e-05
n_e=1.80,1.8000,1.8000,100,2.39250,2.937851e-03,7.061833e-05
n_e=1.80,1.8000,1.8000,100,2.39300,2.928442e-03,7.046997e-05
n_e=1.80,1.8000,1.8000,100,2.39350,2.919075e-03,7.032199e-05
n_e=1.80,1.8000,1.8000,100,2.39400,2.909750e-03,7.017439e-05
n_e=1.80,1.8000,1.8000,100,2.39450,2.900468e-03,7.002715e-05
n_e=1.80,1.8000,1.8000,100,2.39500,2.891227e-03,6.988029e-05
n_e=1.80,1.8000,1.8000,100,2.39550,2.882027e-03,6.973380e-05
n_e=1.80,1.8000,1.8000,100,2.39600,2.872869e-03,6.958767e-05
n_e=1.80,1.8000,1.8000,100,2.39650,2.863751e-03,6.944192e-05
n_e=1.80,1.8000,1.8000,100,2.39700,2.854675e-03,6.929653e-05
n_e=1.80,1.8000,1.8000,100,2.39750,2.845639e-03,6.915151e-05
n_e=1.80,1.8000,1.8000,100,2.39800,2.836643e-03,6.900686e-05
n_e=1.80,1.8000,1.8000,100,2.39850,2.827687e-03,6.886256e-05
n_e=1.80,1.8000,1.8000,100,2.39900,2.818771e-03,6.871863e-05
n_e=1.80,1.8000,1.8000,100,2.39950,2.809895e-03,6.857506e-05
n_e=1.80,1.8000,1.8000,100,2.40000,2.801058e-03,6.843185e-05
n_e=1.80,1.8000,1.8000,100,2.40050,2.792260e-03,6.828900e-05
n_e=1.80,1.8000,1.8000,100,2.40100,2.783501e-03,6.814651e-05
n_e=1.80,1.8000,1.8000,100,2.40150,2.774781e-03,6.800438e-05
n_e=1.80,1.8000,1.8000,100,2.40200,2.766099e-03,6.786260e-05
n_e=1.80,1.8000,1.8000,100,2.40250,2.757455e-03,6.772118e-05
n_e=1.80,1.8000,1.8000,100,2.40300,2.748850e-03,6.758011e-05
n_e=1.80,1.8000,1.8000,100,2.40350,2.740282e-03,6.743939e-05
n_e=1.80,1.8000,1.8000,100,2.40400,2.731752e-03,6.729903e-05
n_e=1.80,1.8000,1.8000,100,2.40450,2.723259e-03,6.715901e-05
n_e=1.80,1.8000,1.8000,100,2.40500,2.714803e-03,6.701935e-05
n_e=1.80,1.8000,1.8000,100,2.40550,2.706384e-03,6.688003e-05
n_e=1.80,1.8000,1.8000,100,2.40600,2.698002e-03,6.674106e-05
n_e=1.80,1.8000,1.8000,100,2.40650,2.689657e-03,6.660244e-05
n_e=1.80,1.8000,1.8000,100,2.40700,2.681347e-03,6.646416e-05
n_e=1.80,1.8000,1.8000,100,2.40750,2.673074e-03,6.632623e-05
n_e=1.80,1.8000,1.8000,100,2.40800,2.664837e-03,6.618864e-05
n_e=1.80,1.8000,1.8000,100,2.40850,2.656636e-03,6.605140e-05
n_e=1.80,1.8000,1.8000,100,2.40900,2.648470e-03,6.591449e-05
n_e=1.80,1.8000,1.8000,100,2.40950,2.640339e-03,6.577793e-05
n_e=1.80,1.8000,1.8000,100,2.41000,2.632243e-03,6.564170e-05
n_e=1.80,1.8000,1.8000,100,2.41050,2.624183e-03,6.550581e-05
n_e=1.80,1.8000,1.8000,100,2.41100,2.616157e-03,6.537026e-05
n_e=1.80,1.8000,1.8000,100,2.41150,2.608165e-03,6.523505e-05
n_e=1.80,1.8000,1.8000,100,2.41200,2.600208e-03,6.510017e-05
n_e=1.80,1.8000,1.8000,100,2.41250,2.592285e-03,6.496562e-05
n_e=1.80,1.8000,1.8000,100,2.41300,2.584396e-03,6.483141e-05
n_e=1.80,1.8000,1.8000,100,2.41350,2.576541e-03,6.469753e-05
n_e=1.80,1.8000,1.8000,100,2.41400,2.568720e-03,6.456398e-05
n_e=1.80,1.8000,1.8000,100,2.41450,2.560931e-03,6.443076e-05
n_e=1.80,1.8000,1.8000,100,2.41500,2.553176e-03,6.429787e-05
n_e=1.80,1.8000,1.8000,100,2.41550,2.545454e-03,6.416531e-05
n_e=1.80,1.8000,1.8000,100,2.41600,2.537765e-03,6.403308e-05
n_e=1.80,1.8000,1.8000,100,2.41650,2.530109e-03,6.390117e-05
n_e=1.80,1.8000,1.8000,100,2.41700,2.522484e-03,6.376959e-05
n_e=1.80,1.8000,1.8000,100,2.41750,2.514893e-03,6.363833e-05
n_e=1.80,1.8000,1.8000,100,2.41800,2.507333e-03,6.350740e-05
n_e=1.80,1.8000,1.8000,100,2.41850,2.499805e-03,6.337678e-05
n_e=1.80,1.8000,1.8000,100,2.41900,2.492309e-03,6.324649e-05
n_e=1.80,1.8000,1.8000,100,2.41950,2.484845e-03,6.311652e-05
n_e=1.80,1.8000,1.8000,100,2.42000,2.477412e-03,6.298687e-05
n_e=1.80,1.8000,1.8000,100,2.42050,2.470010e-03,6.285754e-05
n_e=1.80,1.8000,1.8000,100,2.42100,2.462640e-03,6.272852e-05
n_e=1.80,1.8000,1.8000,100,2.42150,2.455300e-03,6.259983e-05
n_e=1.80,1.8000,1.8000,100,2.42200,2.447991e-03,6.247145e-05
n_e=1.80,1.8000,1.8000,100,2.42250,2.440713e-03,6.234338e-05
n_e=1.80,1.8000,1.8000,100,2.42300,2.433465e-03,6.221562e-05
n_e=1.80,1.8000,1.8000,100,2.42350,2.426247e-03,6.208818e-05
n_e=1.80,1.8000,1.8000,100,2.42400,2.419059e-03,6.196106e-05
n_e=1.80,1.8000,1.8000,100,2.42450,2.411902e-03,6.183424e-05
n_e=1.80,1.8000,1.8000,100,2.42500,2.404774e-03,6.170773e-05
n_e=1.80,1.8000,1.8000,100,2.42550,2.397675e-03,6.158153e-05
n_e=1.80,1.8000,1.8000,100,2.42600,2.390606e-03,6.145565e-05
n_e=1.80,1.8000,1.8000,100,2.42650,2.383567e-03,6.133006e-05
n_e=1.80,1.8000,1.8000,100,2.42700,2.376556e-03,6.120479e-05
n_e=1.80,1.8000,1.8000,100,2.42750,2.369575e-03,6.107982e-05
n_e=1.80,1.8000,1.8000,100,2.42800,2.362622e-03,6.095515e-05
n_e=1.80,1.8000,1.8000,100,2.42850,2.355698e-03,6.083079e-05
n_e=1.80,1.8000,1.8000,100,2.42900,2.348802e-03,6.070674e-05
n_e=1.80,1.8000,1.8000,100,2.42950,2.341935e-03,6.058298e-05
n_e=1.80,1.8000,1.8000,100,2.43000,2.335096e-03,6.045953e-05
n_e=1.80,1.8000,1.8000,100,2.43050,2.328285e-03,6.033637e-05
n_e=1.80,1.8000,1.8000,100,2.43100,2.321502e-03,6.021352e-05
n_e=1.80,1.8000,1.8000,100,2.43150,2.314746e-03,6.009096e-05
n_e=1.80,1.8000,1.8000,100,2.43200,2.308019e-03,5.996870e-05
n_e=1.80,1.8000,1.8000,100,2.43250,2.301318e-03,5.984674e-05
n_e=1.80,1.8000,1.8000,100,2.43300,2.294645e-03,5.972508e-05
n_e=1.80,1.8000,1.8000,100,2.43350,2.288000e-03,5.960370e-05
n_e=1.80,1.8000,1.8000,100,2.43400,2.281381e-03,5.948263e-05
n_e=1.80,1.8000,1.8000,100,2.43450,2.274789e-03,5.936185e-05
n_e=1.80,1.8000,1.8000,100,2.43500,2.268224e-03,5.924136e-05
n_e=1.80,1.8000,1.8000,100,2.43550,2.261685e-03,5.912116e-05
n_e=1.80,1.8000,1.8000,100,2.43600,2.255173e-03,5.900125e-05
n_e=1.80,1.8000,1.8000,100,2.43650,2.248687e-03,5.888163e-05
n_e=1.80,1.8000,1.8000,100,2.43700,2.242228e-03,5.876230e-05
n_e=1.80,1.8000,1.8000,100,2.43750,2.235794e-03,5.864326e-05
n_e=1.80,1.8000,1.8000,100,2.43800,2.229387e-03,5.852451e-05
n_e=1.80,1.8000,1.8000,100,2.43850,2.223005e-03,5.840604e-05
n_e=1.80,1.8000,1.8000,100,2.43900,2.216649e-03,5.828786e-05
n_e=1.80,1.8000,1.8000,100,2.43950,2.210318e-03,5.816997e-05
n_e=1.80,1.8000,1.8000,100,2.44000,2.204013e-03,5.805236e-05
n_e=1.80,1.8000,1.8000,100,2.44050,2.197733e-03,5.793503e-05
n_e=1.80,1.8000,1.8000,100,2.44100,2.191478e-03,5.781798e-05
n_e=1.80,1.8000,1.8000,100,2.44150,2.185248e-03,5.770122e-05
n_e=1.80,1.8000,1.8000,100,2.44200,2.179043e-03,5.758474e-05
n_e=1.80,1.8000,1.8000,100,2.44250,2.172862e-03,5.746853e-05
n_e=1.80,1.8000,1.8000,100,2.44300,2.166706e-03,5.735261e-05
n_e=1.80,1.8000,1.8000,100,2.44350,2.160575e-03,5.723697e-05
n_e=1.80,1.8000,1.8000,100,2.44400,2.154468e-03,5.712160e-05
n_e=1.80,1.8000,1.8000,100,2.44450,2.148385e-03,5.700651e-05
n_e=1.80,1.8000,1.8000,100,2.44500,2.142327e-03,5.689169e-05
n_e=1.80,1.8000,1.8000,100,2.44550,2.136292e-03,5.677715e-05
n_e=1.80,1.8000,1.8000,100,2.44600,2.130281e-03,5.666289e-05
n_e=1.80,1.8000,1.8000,100,2.44650,2.124294e-03,5.654890e-05
n_e=1.80,1.8000,1.8000,100,2.44700,2.118330e-03,5.643518e-05
n_e=1.80,1.8000,1.8000,100,2.44750,2.112390e-03,5.632173e-05
n_e=1.80,1.8000,1.8000,100,2.44800,2.106474e-03,5.620856e-05
n_e=1.80,1.8000,1.8000,100,2.44850,2.100580e-03,5.609566e-05
n_e=1.80,1.8000,1.8000,100,2.44900,2.094710e-03,5.598302e-05
n_e=1.80,1.8000,1.8000,100,2.44950,2.088863e-03,5.587066e-05
n_e=1.80,1.8000,1.8000,100,2.45000,2.083038e-03,5.575856e-05
n_e=1.80,1.8000,1.8000,100,2.45050,2.077237e-03,5.564673e-05
n_e=1.80,1.8000,1.8000,100,2.45100,2.071458e-03,5.553517e-05
n_e=1.80,1.8000,1.8000,100,2.45150,2.065701e-03,5.542387e-05
n_e=1.80,1.8000,1.8000,100,2.45200,2.059967e-03,5.531284e-05
n_e=1.80,1.8000,1.8000,100,2.45250,2.054256e-03,5.520207e-05
n_e=1.80,1.8000,1.8000,100,2.45300,2.048566e-03,5.509156e-05
n_e=1.80,1.8000,1.8000,100,2.45350,2.042899e-03,5.498132e-05
n_e=1.80,1.8000,1.8000,100,2.45400,2.037254e-03,5.487135e-05
n_e=1.80,1.8000,1.8000,100,2.45450,2.031630e-03,5.476163e-05
n_e=1.80,1.8000,1.8000,100,2.45500,2.026028e-03,5.465217e-05
n_e=1.80,1.8000,1.8000,100,2.45550,2.020448e-03,5.454297e-05
n_e=1.80,1.8000,1.8000,100,2.45600,2.014890e-03,5.443404e-05
n_e=1.80,1.8000,1.8000,100,2.45650,2.009353e-03,5.432536e-05
n_e=1.80,1.8000,1.8000,100,2.45700,2.003837e-03,5.421694e-05
n_e=1.80,1.8000,1.8000,100,2.45750,1.998342e-03,5.410877e-05
n_e=1.80,1.8000,1.8000,100,2.45800,1.992869e-03,5.400086e-05
n_e=1.80,1.8000,1.8000,100,2.45850,1.987417e-03,5.389321e-05
n_e=1.80,1.8000,1.8000,100,2.45900,1.981985e-03,5.378581e-05
n_e=1.80,1.8000,1.8000,100,2.45950,1.976575e-03,5.367867e-05
n_e=1.80,1.8000,1.8000,100,2.46000,1.971185e-03,5.357178e-05
n_e=1.80,1.8000,1.8000,100,2.46050,1.965815e-03,5.346514e-05
n_e=1.80,1.8000,1.8000,100,2.46100,1.960466e-03,5.335875e-05
n_e=1.80,1.8000,1.8000,100,2.46150,1.955138e-03,5.325262e-05
n_e=1.80,1.8000,1.8000,100,2.46200,1.949830e-03,5.314674e-05
n_e=1.80,1.8000,1.8000,100,2.46250,1.944542e-03,5.304110e-05
n_e=1.80,1.8000,1.8000,100,2.46300,1.939274e-03,5.293572e-05
n_e=1.80,1.8000,1.8000,100,2.46350,1.934026e-03,5.283058e-05
n_e=1.80,1.8000,1.8000,100,2.46400,1.928798e-03,5.272569e-05
n_e=1.80,1.8000,1.8000,100,2.46450,1.923590e-03,5.262105e-05
n_e=1.80,1.8000,1.8000,100,2.46500,1.918401e-03,5.251665e-05
n_e=1.80,1.8000,1.8000,100,2.46550,1.913233e-03,5.241250e-05
n_e=1.80,1.8000,1.8000,100,2.46600,1.908083e-03,5.230860e-05
n_e=1.80,1.8000,1.8000,100,2.46650,1.902953e-03,5.220494e-05
n_e=1.80,1.8000,1.8000,100,2.46700,1.897843e-03,5.210152e-05
n_e=1.80,1.8000,1.8000,100,2.46750,1.892751e-03,5.199834e-05
n_e=1.80,1.8000,1.8000,100,2.46800,1.887679e-03,5.189541e-05
n_e=1.80,1.8000,1.8000,100,2.46850,1.882626e-03,5.179272e-05
n_e=1.80,1.8000,1.8000,100,2.46900,1.877592e-03,5.169027e-05
n_e=1.80,1.8000,1.8000,100,2.46950,1.872576e-03,5.158806e-05
n_e=1.80,1.8000,1.8000,100,2.47000,1.867580e-03,5.148609e-05
n_e=1.80,1.8000,1.8000,100,2.47050,1.862602e-03,5.138436e-05
n_e=1.80,1.8000,1.8000,100,2.47100,1.857642e-03,5.128286e-05
n_e=1.80,1.8000,1.8000,100,2.47150,1.852701e-03,5.118161e-05
n_e=1.80,1.8000,1.8000,100,2.47200,1.847779e-03,5.108059e-05
n_e=1.80,1.8000,1.8000,100,2.47250,1.842875e-03,5.097980e-05
n_e=1.80,1.8000,1.8000,100,2.47300,1.837989e-03,5.087926e-05
n_e=1.80,1.8000,1.8000,100,2.47350,1.833121e-03,5.077894e-05
n_e=1.80,1.8000,1.8000,100,2.47400,1.828271e-03,5.067886e-05
n_e=1.80,1.8000,1.8000,100,2.47450,1.823440e-03,5.057902e-05
n_e=1.80,1.8000,1.8000,100,2.47500,1.818626e-03,5.047941e-05
n_e=1.80,1.8000,1.8000,100,2.47550,1.813830e-03,5.038003e-05
n_e=1.80,1.8000,1.8000,100,2.47600,1.809051e-03,5.028088e-05
n_e=1.80,1.8000,1.8000,100,2.47650,1.804291e-03,5.018196e-05
n_e=1.80,1.8000,1.8000,100,2.47700,1.799547e-03,5.008327e-05
n_e=1.80,1.8000,1.8000,100,2.47750,1.794822e-03,4.998481e-05
n_e=1.80,1.8000,1.8000,100,2.47800,1.790113e-03,4.988659e-05
n_e=1.80,1.8000,1.8000,100,2.47850,1.785422e-03,4.978859e-05
n_e=1.80,1.8000,1.8000,100,2.47900,1.780748e-03,4.969081e-05
n_e=1.80,1.8000,1.8000,100,2.47950,1.776092e-03,4.959327e-05
n_e=1.80,1.8000,1.8000,100,2.48000,1.771452e-03,4.949595e-05
n_e=1.80,1.8000,1.8000,100,2.48050,1.766829e-03,4.939885e-05
n_e=1.80,1.8000,1.8000,100,2.48100,1.762224e-03,4.930199e-05
n_e=1.80,1.8000,1.8000,100,2.48150,1.757635e-03,4.920534e-05
n_e=1.80,1.8000,1.8000,100,2.48200,1.753062e-03,4.910892e-05
n_e=1.80,1.8000,1.8000,100,2.48250,1.748507e-03,4.901273e-05
n_e=1.80,1.8000,1.8000,100,2.48300,1.743968e-03,4.891675e-05
n_e=1.80,1.8000,1.8000,100,2.48350,1.739445e-03,4.882100e-05
n_e=1.80,1.8000,1.8000,100,2.48400,1.734939e-03,4.872547e-05
n_e=1.80,1.8000,1.8000,100,2.48450,1.730449e-03,4.863016e-05
n_e=1.80,1.8000,1.8000,100,2.48500,1.725975e-03,4.853508e-05
n_e=1.80,1.8000,1.8000,100,2.48550,1.721518e-03,4.844021e-05
n_e=1.80,1.8000,1.8000,100,2.48600,1.717077e-03,4.834556e-05
n_e=1.80,1.8000,1.8000,100,2.48650,1.712652e-03,4.825113e-05
n_e=1.80,1.8000,1.8000,100,2.48700,1.708242e-03,4.815691e-05
n_e=1.80,1.8000,1.8000,100,2.48750,1.703849e-03,4.806292e-05
n_e=1.80,1.8000,1.8000,100,2.48800,1.699471e-03,4.796914e-05
n_e=1.80,1.8000,1.8000,100,2.48850,1.695110e-03,4.787557e-05
n_e=1.80,1.8000,1.8000,100,2.48900,1.690763e-03,4.778223e-05
n_e=1.80,1.8000,1.8000,100,2.48950,1.686433e-03,4.768909e-05
n_e=1.80,1.8000,1.8000,100,2.49000,1.682118e-03,4.759617e-05
n_e=1.80,1.8000,1.8000,100,2.49050,1.677818e-03,4.750347e-05
n_e=1.80,1.8000,1.8000,100,2.49100,1.673534e-03,4.741098e-05
n_e=1.80,1.8000,1.8000,100,2.49150,1.669265e-03,4.731870e-05
n_e=1.80,1.8000,1.8000,100,2.49200,1.665011e-03,4.722663e-05
n_e=1.80,1.8000,1.8000,100,2.49250,1.660773e-03,4.713478e-05
n_e=1.80,1.8000,1.8000,100,2.49300,1.656549e-03,4.704313e-05
n_e=1.80,1.8000,1.8000,100,2.49350,1.652341e-03,4.695170e-05
n_e=1.80,1.8000,1.8000,100,2.49400,1.648147e-03,4.686047e-05
n_e=1.80,1.8000,1.8000,100,2.49450,1.643969e-03,4.676945e-05
n_e=1.80,1.8000,1.8000,100,2.49500,1.639805e-03,4.667865e-05
n_e=1.80,1.8000,1.8000,100,2.49550,1.635656e-03,4.658805e-05
n_e=1.80,1.8000,1.8000,100,2.49600,1.631522e-03,4.649766e-05
n_e=1.80,1.8000,1.8000,100,2.49650,1.627402e-03,4.640747e-05
n_e=1.80,1.8000,1.8000,100,2.49700,1.623297e-03,4.631749e-05
n_e=1.80,1.8000,1.8000,100,2.49750,1.619206e-03,4.622772e-05
n_e=1.80,1.8000,1.8000,100,2.49800,1.615130e-03,4.613815e-05
n_e=1.80,1.8000,1.8000,100,2.49850,1.611068e-03,4.604879e-05
n_e=1.80,1.8000,1.8000,100,2.49900,1.607020e-03,4.595963e-05
n_e=1.80,1.8000,1.8000,100,2.49950,1.602987e-03,4.587067e-05
n_e=1.80,1.8000,1.8000,100,2.50000,1.598968e-03,4.578192e-05
n_e=1.80,1.8000,1.8000,100,2.50050,1.594963e-03,4.569337e-05
n_e=1.80,1.8000,1.8000,100,2.50100,1.590972e-03,4.560502e-05
n_e=1.80,1.8000,1.8000,100,2.50150,1.586994e-03,4.551687e-05
n_e=1.80,1.8000,1.8000,100,2.50200,1.583031e-03,4.542892e-05
n_e=1.80,1.8000,1.8000,100,2.50250,1.579082e-03,4.534118e-05
n_e=1.80,1.8000,1.8000,100,2.50300,1.575146e-03,4.525363e-05
n_e=1.80,1.8000,1.8000,100,2.50350,1.571224e-03,4.516628e-05
